,Title,Year,Age,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+
8534,Guantanamero,2007,18+,32,0,0,1,0
8535,18 Vayasu,2012,,32,0,0,1,0
8536,Konga TNT,2020,,32,0,0,1,0
8537,Modern Prodigal,2019,7+,32,0,0,1,0
8538,Marital Problems,2017,,32,0,0,1,0
8539,Forbidden Secrets,2005,16+,32,0,0,1,0
8540,The Jailhouse,2009,,32,0,0,1,0
8541,Virus Undead,2008,18+,32,0,0,1,0
8542,Arrest Bulldog Drummond,1938,all,31,0,0,1,0
8543,ICE Agent,2013,,31,0,0,1,0
8544,Brash Boys Club,2020,,31,0,0,1,0
8545,Avalanche Sharks,2014,,30,0,0,1,0
8546,Return of the Tiger,1977,,30,0,0,1,0
8547,"Veritas, Prince of Truth",2007,7+,30,0,0,1,0
8548,Guilty by Association,2003,18+,30,0,0,1,0
8549,Border Blues,2004,18+,30,0,0,1,0
8550,Hollow Scream,2018,,30,0,0,1,0
8551,Payback,2007,18+,30,0,0,1,0
8552,Bruce Lee Fights Back from the Grave,1976,18+,29,0,0,1,0
8553,Air Rage,2001,18+,29,0,0,1,0
8554,Clay,2008,,29,0,0,1,0
8555,All Babes Want To Kill Me,2005,13+,29,0,0,1,0
8556,Out of Line,2001,18+,29,0,0,1,0
8557,Christian Blake,2008,,28,0,0,1,0
8558,The Legend of Sasquatch,2007,all,28,0,0,1,0
8559,Feeders 2: Slay Bells,1998,18+,28,0,0,1,0
8560,A Talking Pony!?!,2013,,28,0,0,1,0
8561,Mutant Species,1995,18+,27,0,0,1,0
8562,Armed for Action,1992,,27,0,0,1,0
8563,Lipstick Camera,1994,18+,26,0,0,1,0
8564,Bank Alarm,1937,,26,0,0,1,0
8565,1313: Giant Killer Bees!,2011,16+,26,0,0,1,0
8566,Tom Clancy's The Division: Agent Origins,2016,,19,0,0,1,0
8567,High Rise,2016,,19,0,0,1,0
8568,A risky revenge,2019,,17,0,0,1,0
8569,Facundo Alitaftaf,1978,,16,0,0,1,0
8570,The Cursed Island,2014,,16,0,0,1,0
8571,The John Wayne Story - The Later Years,1993,,16,0,0,1,0
8572,Johnston: The Defenders of Taffy 3,2014,,16,0,0,1,0
8573,"Rebel: Loreta Velazquez, Secret Soldier of the American Civil War",2013,,16,0,0,1,0
8574,Rise Of The Great White Shark,2017,7+,16,0,0,1,0
8575,Long Live Your Death,2015,18+,16,0,0,1,0
8576,"Once Upon a Time Was I, Verônica",2012,,16,0,0,1,0
8577,Pure the movie series,2018,,16,0,0,1,0
8578,KAALA (Malayalam),2018,,15,0,0,1,0
8579,Paddle to the Ocean,2013,,15,0,0,1,0
8580,The Mini Witch,2013,,15,0,0,1,0
8581,Josh Blue: Broccoli,2020,,15,0,0,1,0
8582,Columbus In America,2018,,15,0,0,1,0
8583,"ETs Among Us 3: Secret Space Program, Alien Psychics & Crop Circle Clues",2018,,15,0,0,1,0
8584,"Evening Waterfalls, 8 hours for sleep and meditation ultra dark",2016,,15,0,0,1,0
8585,Anxiety Feast,2020,,15,0,0,1,0
8586,Everything and Nothing: The Amazing Science of Empty Space,2011,,15,0,0,1,0
8587,Lots and Lots of Trucks: Hard Workin' Trucks,2008,,14,0,0,1,0
8588,Wild Kratts: Alaska- Hero's Journey,2017,,14,0,0,1,0
8589,Lil Wayne: Bling,2018,,14,0,0,1,0
8590,Omerta the Act of Silence,2017,,14,0,0,1,0
8591,"Evening Rain with thunderstorm, 9 hours for sleep and meditation-ultra dark",2016,,14,0,0,1,0
8592,Ruby's Studio: The Friendship Show,2012,,14,0,0,1,0
8593,Kindness Matters,2018,,14,0,0,1,0
8594,How You Are to Me,2018,,14,0,0,1,0
8595,Las Vegas Story,2015,,14,0,0,1,0
8596,Five Lionni Classics,1986,,14,0,0,1,0
8597,Nature: Touching the Wild: Living with the Mule Deer of Deadman Gulch,2014,,14,0,0,1,0
8598,Corrie ten Boom: A Faith Undefeated,2013,,14,0,0,1,0
8599,I Love Toy Trains - Ticket to Ride,2013,,13,0,0,1,0
8600,Halloween Bug-A-Boo!,2020,,13,0,0,1,0
8601,Stevie Ray Vaughan - 1984-1989: Lonestar,2017,,13,0,0,1,0
8602,Love At First Swipe,2015,,13,0,0,1,0
8603,Kacche Dhaagey,2016,,13,0,0,1,0
8604,Don't Cry For Me Papa,1983,,13,0,0,1,0
8605,UFOTV Presents: Out of the Blue - The Definitive Investigation On UFOs,2012,,13,0,0,1,0
8606,Reflections on the Lord's Prayer: For People with Cancer,2008,,13,0,0,1,0
8607,The Amazing Adventure of Marchello the Cat,2017,,13,0,0,1,0
8608,Truck Tunes 2,2014,all,13,0,0,1,0
8609,Little Pim: Let's Count - Spanish for Kids,2010,,13,0,0,1,0
8610,Arthur and the Haunted Tree House,2017,,13,0,0,1,0
8611,Rollin: The Fall of the Auto Industry and the rise of the Drug Economy in Detroit,2016,,13,0,0,1,0
8612,The Fairies: Fairy Beach,2007,all,12,0,0,1,0
8613,5K1-States Evidence,2018,,12,0,0,1,0
8614,Fire Lines,2014,13+,12,0,0,1,0
8615,Mary Poppins,1964,all,96,0,0,0,1
8616,Avengers: Endgame,2019,13+,90,0,0,0,1
8617,Avengers: Infinity War,2018,13+,90,0,0,0,1
8618,Star Wars: A New Hope,1977,7+,89,0,0,0,1
8619,Star Wars: The Empire Strikes Back,1980,7+,89,0,0,0,1
8620,Soul,2020,7+,89,0,0,0,1
8621,Guardians of the Galaxy,2014,13+,89,0,0,0,1
8622,The Lion King,1994,all,89,0,0,0,1
8623,WALL·E,2008,all,88,0,0,0,1
8624,The Avengers,2012,13+,88,0,0,0,1
8625,The Many Adventures of Winnie the Pooh,1977,all,88,0,0,0,1
8626,Toy Story,1995,all,88,0,0,0,1
8627,Up,2009,7+,88,0,0,0,1
8628,Star Wars: Return of the Jedi,1983,7+,87,0,0,0,1
8629,Finding Nemo,2003,all,87,0,0,0,1
8630,"Monsters, Inc.",2001,all,87,0,0,0,1
8631,Coco,2017,7+,87,0,0,0,1
8632,Avatar,2009,13+,86,0,0,0,1
8633,Toy Story 3,2010,all,86,0,0,0,1
8634,Thor: Ragnarok,2017,13+,86,0,0,0,1
8635,Pirates of the Caribbean: The Curse of the Black Pearl,2003,13+,86,0,0,0,1
8636,Captain America: Civil War,2016,13+,86,0,0,0,1
8637,Star Wars: The Force Awakens,2015,13+,86,0,0,0,1
8638,The Incredibles,2004,7+,86,0,0,0,1
8639,Captain America: The Winter Soldier,2014,13+,86,0,0,0,1
8640,Rogue One: A Star Wars Story,2016,13+,85,0,0,0,1
8641,Guardians of the Galaxy Vol. 2,2017,13+,85,0,0,0,1
8642,Zootopia,2016,7+,85,0,0,0,1
8643,Ratatouille,2007,all,85,0,0,0,1
8644,Doctor Strange,2016,13+,85,0,0,0,1
8645,X-Men: Days of Future Past,2014,13+,85,0,0,0,1
8646,Black Panther,2018,13+,84,0,0,0,1
8647,Avengers: Age of Ultron,2015,13+,84,0,0,0,1
8648,The Princess Bride,1987,7+,84,0,0,0,1
8649,Big Hero 6,2014,7+,84,0,0,0,1
8650,Toy Story 2,1999,all,84,0,0,0,1
8651,Aladdin,1992,all,84,0,0,0,1
8652,Ant-Man,2015,13+,84,0,0,0,1
8653,Moana,2016,7+,83,0,0,0,1
8654,Hidden Figures,2016,7+,83,0,0,0,1
8655,Frozen,2013,7+,83,0,0,0,1
8656,Star Wars: Episode III - Revenge of the Sith,2005,13+,83,0,0,0,1
8657,Wreck-It Ralph,2012,7+,83,0,0,0,1
8658,Incredibles 2,2018,7+,83,0,0,0,1
8659,Tangled,2010,7+,83,0,0,0,1
8660,Iron Man 3,2013,13+,83,0,0,0,1
8661,The Nightmare Before Christmas,1993,7+,83,0,0,0,1
8662,Luca,2021,7+,82,0,0,0,1
8663,Home Alone,1990,7+,82,0,0,0,1
8664,Captain America: The First Avenger,2011,13+,82,0,0,0,1
8665,Thor,2011,13+,82,0,0,0,1
8666,X2,2003,13+,82,0,0,0,1
8667,Iron Man 2,2010,13+,82,0,0,0,1
8668,The Greatest Showman,2017,7+,82,0,0,0,1
8669,Pirates of the Caribbean: Dead Man's Chest,2006,13+,82,0,0,0,1
8670,Toy Story 4,2019,all,82,0,0,0,1
8671,Star Wars: The Last Jedi,2017,13+,82,0,0,0,1
8672,Tinker Bell and the Lost Treasure,2009,all,81,0,0,0,1
8673,Hamilton,2020,13+,81,0,0,0,1
8674,Captain Marvel,2019,13+,81,0,0,0,1
8675,Thor: The Dark World,2013,13+,81,0,0,0,1
8676,Raya and the Last Dragon,2021,7+,81,0,0,0,1
8677,Ant-Man and the Wasp,2018,13+,81,0,0,0,1
8678,Fantastic Mr. Fox,2009,7+,81,0,0,0,1
8679,Finding Dory,2016,7+,81,0,0,0,1
8680,Mulan,1998,all,81,0,0,0,1
8681,Pirates of the Caribbean: At World's End,2007,13+,81,0,0,0,1
8682,Cars,2006,all,81,0,0,0,1
8683,X-Men: Apocalypse,2016,13+,80,0,0,0,1
8684,Monsters University,2013,all,80,0,0,0,1
8685,Brave,2012,7+,80,0,0,0,1
8686,Onward,2020,7+,80,0,0,0,1
8687,The Sound of Music,1965,all,80,0,0,0,1
8688,Isle of Dogs,2018,13+,80,0,0,0,1
8689,Who Framed Roger Rabbit,1988,7+,80,0,0,0,1
8690,The Sandlot,1993,7+,79,0,0,0,1
8691,Solo: A Star Wars Story,2018,13+,79,0,0,0,1
8692,A Bug's Life,1998,all,79,0,0,0,1
8693,Star Wars: Episode I - The Phantom Menace,1999,7+,79,0,0,0,1
8694,Remember the Titans,2000,7+,79,0,0,0,1
8695,Ralph Breaks the Internet,2018,7+,79,0,0,0,1
8696,Black Is King,2020,16+,79,0,0,0,1
8697,Lilo & Stitch,2002,7+,79,0,0,0,1
8698,The Emperor's New Groove,2000,all,78,0,0,0,1
8699,Star Wars: The Rise of Skywalker,2019,13+,78,0,0,0,1
8700,Star Wars: Episode II - Attack of the Clones,2002,7+,78,0,0,0,1
8701,The Simpsons Movie,2007,13+,78,0,0,0,1
8702,Frozen II,2019,7+,78,0,0,0,1
8703,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,7+,78,0,0,0,1
8704,X-Men: The Last Stand,2006,13+,78,0,0,0,1
8705,Snow White and the Seven Dwarfs,1937,all,78,0,0,0,1
8706,X-Men Origins: Wolverine,2009,13+,78,0,0,0,1
8707,Sanjay's Super Team,2015,7+,78,0,0,0,1
8708,Pirates of the Caribbean: Dead Men Tell No Tales,2017,13+,78,0,0,0,1
8709,Home Alone 2: Lost in New York,1992,7+,77,0,0,0,1
8710,The Color of Friendship,2000,7+,77,0,0,0,1
8711,Free Solo,2018,13+,77,0,0,0,1
8712,The Princess and the Frog,2009,all,77,0,0,0,1
8713,Alice in Wonderland,1951,all,77,0,0,0,1
8714,Rio,2011,all,77,0,0,0,1
8715,Saving Mr. Banks,2013,13+,77,0,0,0,1
8716,Ice Age: Dawn of the Dinosaurs,2009,7+,76,0,0,0,1
8717,Miss Peregrine's Home for Peculiar Children,2016,13+,76,0,0,0,1
8718,Bolt,2008,7+,76,0,0,0,1
8719,That Darn Cat!,1965,all,76,0,0,0,1
8720,Night at the Museum,2006,7+,76,0,0,0,1
8721,One Hundred and One Dalmatians,1961,all,76,0,0,0,1
8722,Lady and the Tramp,1955,all,76,0,0,0,1
8723,Bambi,1942,all,76,0,0,0,1
8724,Togo,2019,7+,76,0,0,0,1
8725,The Straight Story,1999,all,76,0,0,0,1
8726,Peter Pan,1953,all,76,0,0,0,1
8727,Cars 3,2017,all,76,0,0,0,1
8728,Fantasia,1940,all,76,0,0,0,1
8729,Maleficent: Mistress of Evil,2019,7+,76,0,0,0,1
8730,Ice Age: The Meltdown,2006,7+,76,0,0,0,1
8731,Treasure Planet,2002,7+,75,0,0,0,1
8732,Anastasia,1997,all,75,0,0,0,1
8733,Pooh's Heffalump Movie,2005,all,75,0,0,0,1
8734,John Carter,2012,13+,75,0,0,0,1
8735,Willow,1988,7+,75,0,0,0,1
8736,Dumbo,1941,all,75,0,0,0,1
8737,Sleeping Beauty,1959,all,75,0,0,0,1
8738,We Bought a Zoo,2011,7+,75,0,0,0,1
8739,Pocahontas,1995,all,75,0,0,0,1
8740,The Good Dinosaur,2015,7+,75,0,0,0,1
8741,The Aristocats,1970,all,75,0,0,0,1
8742,National Treasure: Book of Secrets,2007,7+,75,0,0,0,1
8743,Hocus Pocus,1993,7+,75,0,0,0,1
8744,Cool Runnings,1993,7+,75,0,0,0,1
8745,Christopher Robin,2018,7+,75,0,0,0,1
8746,Stargirl,2020,7+,74,0,0,0,1
8747,Eddie the Eagle,2016,13+,74,0,0,0,1
8748,Atlantis: The Lost Empire,2001,7+,74,0,0,0,1
8749,The Book of Life,2014,7+,74,0,0,0,1
8750,The Parent Trap,1998,7+,74,0,0,0,1
8751,Before the Flood,2016,7+,74,0,0,0,1
8752,Piper,2016,all,74,0,0,0,1
8753,The Fox and the Hound,1981,all,74,0,0,0,1
8754,Cars 2,2011,all,74,0,0,0,1
8755,Prince of Persia: The Sands of Time,2010,13+,74,0,0,0,1
8756,The Sword in the Stone,1963,all,74,0,0,0,1
8757,The Chronicles of Narnia: Prince Caspian,2008,7+,74,0,0,0,1
8758,Tron,1982,7+,74,0,0,0,1
8759,Frank and Ollie,1995,7+,73,0,0,0,1
8760,Holes,2003,7+,73,0,0,0,1
8761,Meet the Robinsons,2007,all,73,0,0,0,1
8762,The Princess Diaries,2001,all,73,0,0,0,1
8763,Horton Hears a Who!,2008,all,73,0,0,0,1
8764,Alice Through the Looking Glass,2016,7+,73,0,0,0,1
8765,Night at the Museum: Battle of the Smithsonian,2009,7+,73,0,0,0,1
8766,Brother Bear,2003,all,73,0,0,0,1
8767,Mary Poppins Returns,2018,7+,73,0,0,0,1
8768,Timmy Failure: Mistakes Were Made,2020,7+,73,0,0,0,1
8769,The Muppet Christmas Carol,1992,all,72,0,0,0,1
8770,Presto,2008,all,72,0,0,0,1
8771,Ferdinand,2017,7+,72,0,0,0,1
8772,Miracle,2004,7+,72,0,0,0,1
8773,The Finest Hours,2016,13+,72,0,0,0,1
8774,"Honey, I Shrunk the Kids",1989,7+,72,0,0,0,1
8775,The Santa Clause,1994,7+,72,0,0,0,1
8776,Percy Jackson & the Olympians: The Lightning Thief,2010,7+,72,0,0,0,1
8777,The Peanuts Movie,2015,all,72,0,0,0,1
8778,Frankenweenie,2012,7+,72,0,0,0,1
8779,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,7+,72,0,0,0,1
8780,Geri's Game,1997,all,72,0,0,0,1
8781,Into the Woods,2014,7+,72,0,0,0,1
8782,Piglet's Big Movie,2003,all,72,0,0,0,1
8783,Pete's Dragon,2016,7+,72,0,0,0,1
8784,Freaky Friday,2003,7+,71,0,0,0,1
8785,Fantastic Four: Rise of the Silver Surfer,2007,13+,71,0,0,0,1
8786,Sister Act,1992,7+,71,0,0,0,1
8787,The Sorcerer's Apprentice,2010,7+,71,0,0,0,1
8788,EverAfter,1998,13+,71,0,0,0,1
8789,A Goofy Movie,1995,all,71,0,0,0,1
8790,Bend It Like Beckham,2002,13+,71,0,0,0,1
8791,Lifted,2006,all,71,0,0,0,1
8792,Big Business,1988,7+,71,0,0,0,1
8793,Roving Mars,2006,7+,71,0,0,0,1
8794,The Lion King II: Simba's Pride,1998,all,71,0,0,0,1
8795,La luna,2012,all,71,0,0,0,1
8796,The Muppet Movie,1979,all,71,0,0,0,1
8797,Percy Jackson: Sea of Monsters,2013,7+,70,0,0,0,1
8798,The Rescuers,1977,all,70,0,0,0,1
8799,Partly Cloudy,2009,all,70,0,0,0,1
8800,Iron Will,1994,7+,70,0,0,0,1
8801,Eight Below,2006,7+,70,0,0,0,1
8802,Homeward Bound: The Incredible Journey,1993,all,70,0,0,0,1
8803,James and the Giant Peach,1996,7+,70,0,0,0,1
8804,Adventures in Babysitting,1987,13+,70,0,0,0,1
8805,The Great Mouse Detective,1986,all,70,0,0,0,1
8806,Day & Night,2010,all,70,0,0,0,1
8807,Flight of the Navigator,1986,7+,70,0,0,0,1
8808,The Mighty Ducks,1992,7+,70,0,0,0,1
8809,BURN·E,2008,all,70,0,0,0,1
8810,The Lion King 1½,2004,all,70,0,0,0,1
8811,Mickey's Christmas Carol,1983,all,70,0,0,0,1
8812,Bedtime Stories,2008,7+,69,0,0,0,1
8813,The Last Song,2010,7+,69,0,0,0,1
8814,Ice Age: Collision Course,2016,all,69,0,0,0,1
8815,Mr. Holland's Opus,1995,7+,69,0,0,0,1
8816,Secretariat,2010,7+,69,0,0,0,1
8817,Fantasia 2000,1999,all,69,0,0,0,1
8818,Oliver & Company,1988,all,69,0,0,0,1
8819,Melody Time,1948,,69,0,0,0,1
8820,Newsies: The Broadway Musical,2017,7+,69,0,0,0,1
8821,Bao,2018,all,69,0,0,0,1
8822,Splash,1984,7+,69,0,0,0,1
8823,"20,000 Leagues Under the Sea",1954,all,69,0,0,0,1
8824,Dinosaur,2000,7+,69,0,0,0,1
8825,Cheaper by the Dozen,2003,7+,69,0,0,0,1
8826,The Rescuers Down Under,1990,all,69,0,0,0,1
8827,Chicken Little,2005,all,68,0,0,0,1
8828,The Princess Diaries 2: Royal Engagement,2004,all,68,0,0,0,1
8829,101 Dalmatians II: Patch's London Adventure,2003,all,68,0,0,0,1
8830,High School Musical,2006,all,68,0,0,0,1
8831,Descendants,2015,all,68,0,0,0,1
8832,Winnie the Pooh,2011,all,68,0,0,0,1
8833,The Greatest Game Ever Played,2005,7+,68,0,0,0,1
8834,Lava,2014,all,68,0,0,0,1
8835,Bedknobs and Broomsticks,1971,all,68,0,0,0,1
8836,Queen of Katwe,2016,7+,68,0,0,0,1
8837,The Game Plan,2007,7+,68,0,0,0,1
8838,Glory Road,2006,7+,68,0,0,0,1
8839,D2: The Mighty Ducks,1994,7+,68,0,0,0,1
8840,The Cat from Outer Space,1978,all,68,0,0,0,1
8841,Toy Story of Terror!,2013,all,68,0,0,0,1
8842,DuckTales: The Movie - Treasure of the Lost Lamp,1990,all,68,0,0,0,1
8843,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,7+,67,0,0,0,1
8844,The Odd Life of Timothy Green,2012,7+,67,0,0,0,1
8845,Jack-Jack Attack,2005,all,67,0,0,0,1
8846,The Three Musketeers,1993,7+,67,0,0,0,1
8847,Aladdin and the King of Thieves,1996,all,67,0,0,0,1
8848,Descendants 3,2019,all,67,0,0,0,1
8849,Secret of the Wings,2012,all,67,0,0,0,1
8850,The Pacifier,2005,7+,67,0,0,0,1
8851,The One and Only Ivan,2020,7+,67,0,0,0,1
8852,Toy Story That Time Forgot,2014,all,67,0,0,0,1
8853,Muppet Treasure Island,1996,all,67,0,0,0,1
8854,Gnomeo & Juliet,2011,all,67,0,0,0,1
8855,Tinker Bell,2008,all,67,0,0,0,1
8856,Return to Oz,1985,7+,66,0,0,0,1
8857,The Santa Clause 2,2002,all,66,0,0,0,1
8858,The Black Cauldron,1985,7+,66,0,0,0,1
8859,Tinker Bell and the Legend of the NeverBeast,2014,all,66,0,0,0,1
8860,The Big Year,2011,7+,66,0,0,0,1
8861,Around the World in 80 Days,2004,7+,66,0,0,0,1
8862,Herbie Goes to Monte Carlo,1977,all,66,0,0,0,1
8863,3 Men and a Baby,1987,7+,66,0,0,0,1
8864,Lemonade Mouth,2011,all,66,0,0,0,1
8865,Tinker Bell and the Pirate Fairy,2014,all,66,0,0,0,1
8866,One Man Band,2005,all,66,0,0,0,1
8867,Flubber,1997,7+,66,0,0,0,1
8868,Newsies,1992,7+,66,0,0,0,1
8869,"Hello, Dolly!",1969,all,66,0,0,0,1
8870,Halloweentown,1998,all,66,0,0,0,1
8871,Sister Act 2: Back in the Habit,1993,7+,66,0,0,0,1
8872,Jack,1996,13+,66,0,0,0,1
8873,Race to Witch Mountain,2009,7+,66,0,0,0,1
8874,Diary of a Wimpy Kid: Rodrick Rules,2011,7+,66,0,0,0,1
8875,Maggie Simpson in The Longest Daycare,2012,7+,66,0,0,0,1
8876,Knick Knack,1989,all,66,0,0,0,1
8877,Planes,2013,7+,66,0,0,0,1
8878,George of the Jungle,1997,7+,66,0,0,0,1
8879,Descendants 2,2017,all,66,0,0,0,1
8880,The Adventures of Ichabod and Mr. Toad,1949,7+,65,0,0,0,1
8881,Heavyweights,1995,7+,65,0,0,0,1
8882,Destino,2003,7+,65,0,0,0,1
8883,The Great Muppet Caper,1981,all,65,0,0,0,1
8884,Cheaper by the Dozen 2,2005,7+,65,0,0,0,1
8885,You Again,2010,7+,65,0,0,0,1
8886,Lou,2017,all,65,0,0,0,1
8887,Mike's New Car,2002,all,65,0,0,0,1
8888,Oklahoma!,1955,all,65,0,0,0,1
8889,Baby's Day Out,1994,7+,65,0,0,0,1
8890,Mulan II,2004,all,65,0,0,0,1
8891,High School Musical 2,2007,all,65,0,0,0,1
8892,Riley's First Date?,2015,all,65,0,0,0,1
8893,Mickey's Once Upon a Christmas,1999,all,65,0,0,0,1
8894,Old Yeller,1957,all,65,0,0,0,1
8895,Recess: Taking the Fifth Grade,2003,all,65,0,0,0,1
8896,Lilo & Stitch 2: Stitch Has a Glitch,2005,7+,65,0,0,0,1
8897,The Nutcracker and the Four Realms,2018,7+,65,0,0,0,1
8898,Phineas and Ferb: The Movie: Across the 2nd Dimension,2011,all,65,0,0,0,1
8899,22 vs. Earth,2021,all,64,0,0,0,1
8900,The Kid Who Would Be King,2019,7+,64,0,0,0,1
8901,The Return of Jafar,1994,all,64,0,0,0,1
8902,"The Simpsons: The Good, the Bart, and the Loki",2021,7+,64,0,0,0,1
8903,Journey to the Center of the Earth,1959,all,64,0,0,0,1
8904,Marvel Rising: Secret Warriors,2018,,64,0,0,0,1
8905,Luxo Jr.,1986,all,64,0,0,0,1
8906,One Magic Christmas,1985,all,64,0,0,0,1
8907,Tinker Bell and the Great Fairy Rescue,2010,all,64,0,0,0,1
8908,Kitbull,2019,7+,64,0,0,0,1
8909,Steamboat Willie,1928,all,64,0,0,0,1
8910,The Lizzie McGuire Movie,2003,7+,64,0,0,0,1
8911,Tuck Everlasting,2002,7+,64,0,0,0,1
8912,Red Tails,2012,13+,64,0,0,0,1
8913,Folklore: The Long Pond Studio Sessions,2020,7+,64,0,0,0,1
8914,Us Again,2021,all,64,0,0,0,1
8915,The Haunted Mansion,2003,7+,64,0,0,0,1
8916,Ice Princess,2005,all,64,0,0,0,1
8917,High School Musical 3: Senior Year,2008,all,64,0,0,0,1
8918,Jane,2017,7+,64,0,0,0,1
8919,Boundin',2003,all,64,0,0,0,1
8920,Oceans,2010,all,64,0,0,0,1
8921,Hawaiian Vacation,2011,all,64,0,0,0,1
8922,The Three Caballeros,1944,all,64,0,0,0,1
8923,Mars Needs Moms,2011,7+,63,0,0,0,1
8924,Prep & Landing,2009,all,63,0,0,0,1
8925,The Tigger Movie,2000,all,63,0,0,0,1
8926,Princess Protection Program,2009,all,63,0,0,0,1
8927,Pollyanna,1960,all,63,0,0,0,1
8928,The Little Mermaid: Ariel's Beginning,2008,7+,63,0,0,0,1
8929,Small Fry,2011,all,63,0,0,0,1
8930,The Black Hole,1979,7+,63,0,0,0,1
8931,Bears,2014,all,63,0,0,0,1
8932,Starstruck,2010,all,63,0,0,0,1
8933,The Wizards Return: Alex vs. Alex,2013,7+,63,0,0,0,1
8934,Phineas and Ferb: The Movie: Candace Against the Universe,2020,all,63,0,0,0,1
8935,Godmothered,2020,7+,63,0,0,0,1
8936,Inner Workings,2016,all,63,0,0,0,1
8937,Cinderella III: A Twist in Time,2007,all,63,0,0,0,1
8938,Wizards of Waverly Place: The Movie,2009,7+,63,0,0,0,1
8939,Recess: School's Out,2001,all,63,0,0,0,1
8940,Kronk's New Groove,2005,all,63,0,0,0,1
8941,Partysaurus Rex,2012,all,63,0,0,0,1
8942,The Little Mermaid II: Return to the Sea,2000,7+,63,0,0,0,1
8943,The Love Bug,1968,all,63,0,0,0,1
8944,Home Alone 3,1997,7+,62,0,0,0,1
8945,Strange Magic,2015,7+,62,0,0,0,1
8946,Flora & Ulysses,2021,7+,62,0,0,0,1
8947,Camp Rock,2008,all,62,0,0,0,1
8948,Brother Bear 2,2006,all,62,0,0,0,1
8949,Wild Hearts Can't Be Broken,1991,all,62,0,0,0,1
8950,An Extremely Goofy Movie,2000,all,62,0,0,0,1
8951,Teen Beach Movie,2013,7+,62,0,0,0,1
8952,Howard,2018,7+,62,0,0,0,1
8953,Halloweentown II: Kalabar's Revenge,2001,all,62,0,0,0,1
8954,G-Force,2009,7+,62,0,0,0,1
8955,"Mickey, Donald, Goofy: The Three Musketeers",2004,all,62,0,0,0,1
8956,Annie,1999,all,62,0,0,0,1
8957,Mighty Joe Young,1998,7+,62,0,0,0,1
8958,A Wrinkle in Time,2018,7+,62,0,0,0,1
8959,Miraculous World: Shanghai – The Legend of Ladydragon,2021,7+,62,0,0,0,1
8960,Three Little Pigs,1933,,62,0,0,0,1
8961,Homeward Bound II: Lost in San Francisco,1996,all,62,0,0,0,1
8962,Home on the Range,2004,7+,62,0,0,0,1
8963,Planes: Fire & Rescue,2014,7+,62,0,0,0,1
8964,Beauty and the Beast: The Enchanted Christmas,1997,all,62,0,0,0,1
8965,Fun and Fancy Free,1947,all,62,0,0,0,1
8966,Olaf's Frozen Adventure,2017,all,62,0,0,0,1
8967,Geek Charming,2011,7+,62,0,0,0,1
8968,Darby O'Gill and the Little People,1959,all,61,0,0,0,1
8969,Garfield,2004,7+,61,0,0,0,1
8970,The Santa Clause 3: The Escape Clause,2006,all,61,0,0,0,1
8971,Because of Winn-Dixie,2005,7+,61,0,0,0,1
8972,Bambi II,2006,all,61,0,0,0,1
8973,Halloweentown High,2004,all,61,0,0,0,1
8974,The Journey of Natty Gann,1985,7+,61,0,0,0,1
8975,Treasure Island,1950,7+,61,0,0,0,1
8976,Dug's Special Mission,2009,all,61,0,0,0,1
8977,African Cats,2011,all,61,0,0,0,1
8978,The Lego Star Wars Holiday Special,2020,all,61,0,0,0,1
8979,Escape to Witch Mountain,1975,all,61,0,0,0,1
8980,Marvel Studios: Assembling a Universe,2014,7+,61,0,0,0,1
8981,Monkey Kingdom,2015,all,61,0,0,0,1
8982,Safety,2020,7+,61,0,0,0,1
8983,Hannah Montana: The Movie,2009,all,61,0,0,0,1
8984,Lady and the Tramp II: Scamp's Adventure,2001,all,61,0,0,0,1
8985,Maggie Simpson in The Force Awakens from Its Nap,2021,18+,61,0,0,0,1
8986,Mickey's Twice Upon a Christmas,2004,all,61,0,0,0,1
8987,Flicka,2006,7+,61,0,0,0,1
8988,D3: The Mighty Ducks,1996,7+,61,0,0,0,1
8989,Once Upon a Snowman,2020,all,61,0,0,0,1
8990,Return to Never Land,2002,all,61,0,0,0,1
8991,"Honey, I Blew Up the Kid",1992,7+,61,0,0,0,1
8992,Mater and the Ghostlight,2006,all,61,0,0,0,1
8993,The Absent-Minded Professor,1961,all,61,0,0,0,1
8994,The Wild,2006,all,61,0,0,0,1
8995,Camp Nowhere,1994,7+,61,0,0,0,1
8996,"Miraculous World: New York, United HeroeZ",2020,7+,60,0,0,0,1
8997,Secret Society of Second Born Royals,2020,7+,60,0,0,0,1
8998,Float,2019,7+,60,0,0,0,1
8999,Cadet Kelly,2002,all,60,0,0,0,1
9000,Stitch! The Movie,2003,all,60,0,0,0,1
9001,Artemis Fowl,2020,7+,60,0,0,0,1
9002,Camp Rock 2: The Final Jam,2010,7+,60,0,0,0,1
9003,Born in China,2016,all,60,0,0,0,1
9004,Valiant,2005,all,60,0,0,0,1
9005,Cloud 9,2014,all,60,0,0,0,1
9006,102 Dalmatians,2000,all,60,0,0,0,1
9007,Twitches,2005,7+,60,0,0,0,1
9008,Kim Possible: So the Drama,2005,all,60,0,0,0,1
